tipo,seccion,dis_loc,mun,pan,pri,prd,pvem,pt,mc,morena_pna,morena,pna,pes,rsp,fxm,pan_pri_prd,pan_pri,pan_prd,pri_prd,cand_ind1,cand_ind2,cand_ind3,cand_ind4,cand_ind5,votos_validos,votos_can_nreg,votos_nulos,total_votos,lista_nominal,anio,contienda,c_pan_pri_prd,tc_pan_pri_prd,winner_cand,winner_part,morena_pna_pct,pan_pct,pri_pct,prd_pct,mc_pct,pvem_pct,pt_pct,pes_pct,rsp_pct,fxm_pct,tc_pan_pri_prd_pct,Xto,Xln,Xvt,votos_perf5_morena_pna,votos_perf4_morena_pna,perf5_morena_pna_pct,perf4_morena_pna_pct,turnout,pobfem_pct,pob65_mas_pct,pob15_64_pct,pob0_14_pct,p18ym_pb_pct,pea_pct,pea_f_pct,pea_m_pct,pcon_disc_pct,contrans_pct
2,37,3,COLIMA,62,135,11,153,46,215,357.0,,,31,12,26,6,0,0,1,,,,,,1055,1,27,1083,2317,2021,presidente_municipal,7,215,morena_pna,morena_pna,32.96398891966759,5.724838411819022,12.465373961218836,1.0156971375807942,19.8522622345337,14.127423822714682,4.247460757156047,2.862419205909511,1.10803324099723,2.400738688827332,19.8522622345337,53.08,2410.0,1279.0,422.0,427.0,32.96,33.39,46.74,50.7,9.26,67.93,22.35,44.82,62.96,51.54,74.89,6.62,60.14
2,24,3,COLIMA,157,315,21,278,68,453,686.0,,,75,20,44,20,4,0,0,,,,,,2141,1,63,2205,4771,2021,presidente_municipal,24,517,morena_pna,morena_pna,31.11111111111111,7.120181405895691,14.285714285714285,0.9523809523809524,20.54421768707483,12.607709750566892,3.0839002267573696,3.4013605442176877,0.90702947845805,1.9954648526077097,23.446712018140587,55.64,5210.0,2899.0,902.0,967.0,31.11,33.36,46.22,51.72,6.34,70.89,22.29,53.16,65.88,57.48,75.12,4.48,63.64
2,23,3,COLIMA,102,133,9,169,34,305,363.0,,,35,16,16,19,1,0,1,,,,,,1203,1,35,1239,2590,2021,presidente_municipal,21,265,morena_pna,morena_pna,29.297820823244557,8.232445520581114,10.734463276836156,0.7263922518159807,24.61662631154157,13.640032284100082,2.744148506860371,2.824858757062147,1.29136400322841,1.29136400322841,21.388216303470543,56.48,2933.0,1656.0,485.0,553.0,29.3,33.39,47.84,51.48,6.66,69.56,22.77,55.84,63.79,55.1,73.23,5.25,64.63
2,26,2,COLIMA,46,81,3,89,6,94,113.0,,,6,9,4,5,1,0,0,,,,,,457,1,12,470,819,2021,presidente_municipal,6,136,tc_pan_pri_prd,morena_pna,24.04255319148936,9.787234042553193,17.23404255319149,0.6382978723404255,20.0,18.93617021276596,1.276595744680851,1.276595744680851,1.9148936170212765,0.851063829787234,28.936170212765955,65.78,780.0,513.0,129.0,172.0,25.15,33.53,57.39,53.85,21.96,61.66,16.38,51.08,56.33,47.98,65.66,11.04,52.16
2,25,2,COLIMA,52,67,3,108,17,123,144.0,,,15,8,12,3,1,0,0,,,,,,553,0,14,567,1109,2021,presidente_municipal,4,126,morena_pna,morena_pna,25.396825396825395,9.171075837742505,11.816578483245149,0.5291005291005291,21.693121693121693,19.047619047619047,2.9982363315696645,2.6455026455026456,1.4109347442680775,2.1164021164021163,22.22222222222222,60.15,1133.0,682.0,173.0,228.0,25.4,33.43,51.13,52.62,12.27,69.44,18.28,51.86,64.66,55.24,75.11,8.15,48.4
2,28,2,COLIMA,36,57,3,61,12,112,103.0,,,10,5,5,5,0,0,0,,,,,,409,0,11,420,467,2021,presidente_municipal,5,101,mc,mc,24.52380952380952,8.571428571428571,13.571428571428571,0.7142857142857143,26.666666666666668,14.523809523809526,2.857142857142857,2.380952380952381,1.1904761904761905,1.1904761904761905,24.047619047619047,85.61,447.0,382.0,96.0,128.0,25.13,33.51,89.94,51.14,21.95,67.91,10.14,71.88,63.43,54.15,73.36,6.63,55.75
2,27,2,COLIMA,41,55,5,70,13,117,114.0,,,10,4,9,4,1,0,0,,,,,,443,1,11,455,716,2021,presidente_municipal,5,106,mc,mc,25.05494505494505,9.010989010989013,12.087912087912088,1.098901098901099,25.71428571428571,15.384615384615383,2.857142857142857,2.197802197802198,0.8791208791208791,1.9780219780219777,23.296703296703296,66.92,691.0,463.0,117.0,155.0,25.27,33.48,63.55,54.38,25.54,60.11,14.06,68.29,59.74,50.88,70.61,7.75,52.26
2,30,2,COLIMA,18,37,5,47,6,70,62.0,,,6,5,1,0,0,0,0,,,,,,257,0,3,260,443,2021,presidente_municipal,0,60,mc,mc,23.846153846153847,6.923076923076923,14.23076923076923,1.9230769230769231,26.923076923076923,18.07692307692308,2.307692307692308,2.307692307692308,1.9230769230769231,0.3846153846153846,23.07692307692308,62.58,431.0,270.0,68.0,91.0,25.19,33.7,58.69,56.0,22.25,61.75,16.0,64.4,62.61,55.26,71.61,7.75,51.92
2,29,2,COLIMA,45,90,3,48,12,98,97.0,,,13,4,3,5,3,0,0,,,,,,421,0,15,436,677,2021,presidente_municipal,8,146,tc_pan_pri_prd,mc,22.24770642201835,10.321100917431194,20.642201834862387,0.6880733944954129,22.47706422018349,11.009174311926609,2.752293577981652,2.981651376146789,0.9174311926605504,0.6880733944954129,33.48623853211009,69.62,668.0,465.0,117.0,156.0,25.16,33.55,64.4,57.41,24.65,61.93,13.1,67.41,59.34,53.17,67.77,10.14,54.2
2,48,2,COLIMA,77,114,8,94,14,142,157.0,,,15,6,15,6,2,0,0,,,,,,650,0,15,665,1090,2021,presidente_municipal,8,207,tc_pan_pri_prd,morena_pna,23.609022556390972,11.578947368421051,17.142857142857142,1.2030075187969926,21.35338345864661,14.135338345864662,2.1052631578947367,2.255639097744361,0.9022556390977444,2.255639097744361,31.127819548872186,67.28,1095.0,736.0,185.0,246.0,25.14,33.42,61.01,53.13,18.96,64.85,16.01,72.19,58.74,51.04,68.04,8.59,74.18
2,47,2,COLIMA,71,113,3,144,7,153,175.0,,,34,5,9,7,1,1,0,,,,,,723,2,13,738,1175,2021,presidente_municipal,9,196,tc_pan_pri_prd,morena_pna,23.71273712737128,9.62059620596206,15.311653116531163,0.4065040650406504,20.73170731707317,19.51219512195122,0.9485094850948508,4.607046070460704,0.6775067750677507,1.2195121951219512,26.558265582655828,70.69,1157.0,818.0,206.0,274.0,25.18,33.5,62.81,52.84,21.19,64.12,14.69,69.8,58.01,48.9,68.65,7.71,71.84
2,50,1,COLIMA,43,71,3,56,16,111,114.0,,,10,1,3,8,2,0,0,,,,,,438,7,13,458,805,2021,presidente_municipal,10,127,tc_pan_pri_prd,morena_pna,24.890829694323145,9.388646288209609,15.502183406113538,0.6550218340611353,24.23580786026201,12.22707423580786,3.4934497816593884,2.1834061135371177,0.2183406113537117,0.6550218340611353,27.7292576419214,63.69,794.0,506.0,128.0,170.0,25.3,33.6,56.89,52.39,21.88,62.6,15.38,57.37,58.42,51.55,66.14,9.02,52.96
2,49,2,COLIMA,18,55,2,26,6,40,43.0,,,4,0,2,1,0,0,0,,,,,,197,0,2,199,314,2021,presidente_municipal,1,76,tc_pan_pri_prd,pri,21.608040201005025,9.045226130653267,27.63819095477387,1.0050251256281406,20.100502512562816,13.06532663316583,3.015075376884422,2.010050251256281,0.0,1.0050251256281406,38.19095477386934,67.37,310.0,209.0,53.0,71.0,25.36,33.97,63.38,49.83,23.02,64.6,12.37,67.77,70.04,62.31,77.95,3.44,49.15
2,52,1,COLIMA,66,135,5,134,17,247,248.0,,,29,11,12,10,2,0,0,,,,,,916,2,22,940,1560,2021,presidente_municipal,12,218,morena_pna,morena_pna,26.382978723404253,7.021276595744681,14.361702127659576,0.5319148936170213,26.27659574468085,14.255319148936172,1.808510638297872,3.0851063829787235,1.1702127659574468,1.276595744680851,23.19148936170213,65.47,1520.0,995.0,263.0,333.0,26.38,33.47,60.26,52.48,18.49,63.34,18.04,50.49,59.32,51.83,68.16,9.34,51.26
2,51,1,COLIMA,38,74,1,59,21,105,82.0,,,4,4,4,3,0,0,0,,,,,,395,0,14,409,755,2021,presidente_municipal,3,116,tc_pan_pri_prd,mc,20.048899755501225,9.290953545232274,18.09290953545232,0.2444987775061124,25.67237163814181,14.425427872860636,5.134474327628362,0.9779951100244498,0.9779951100244498,0.9779951100244498,28.361858190709043,62.93,732.0,461.0,116.0,155.0,25.16,33.62,54.17,53.74,23.36,65.04,11.6,54.56,61.5,51.98,73.06,10.84,48.88
2,54,2,COLIMA,133,256,15,224,38,324,384.0,,,28,10,15,8,4,0,0,,,,,,1439,1,31,1471,2319,2021,presidente_municipal,12,416,tc_pan_pri_prd,morena_pna,26.10469068660775,9.041468388851122,17.403127124405167,1.0197144799456153,22.02583276682529,15.227736233854522,2.583276682528892,1.9034670292318152,0.6798096532970768,1.0197144799456153,28.280081577158395,68.19,2555.0,1742.0,455.0,582.0,26.1,33.41,63.43,53.09,8.54,69.35,21.4,72.27,63.28,55.78,72.08,3.82,76.85
2,53,1,COLIMA,55,97,8,130,17,151,201.0,,,16,7,13,10,0,0,0,,,,,,705,0,24,729,1347,2021,presidente_municipal,10,170,morena_pna,morena_pna,27.572016460905356,7.544581618655692,13.305898491083676,1.0973936899862824,20.713305898491083,17.832647462277095,2.3319615912208507,2.194787379972565,0.9602194787379972,1.7832647462277091,23.319615912208505,61.7,1338.0,826.0,228.0,276.0,27.57,33.41,54.12,52.98,13.07,67.61,19.25,58.98,65.67,58.67,73.75,4.97,60.4
2,40,2,COLIMA,33,46,1,39,6,69,93.0,,,2,1,5,4,2,0,0,,,,,,301,0,6,307,540,2021,presidente_municipal,6,86,morena_pna,morena_pna,30.29315960912052,10.749185667752444,14.98371335504886,0.3257328990228013,22.475570032573287,12.703583061889251,1.954397394136808,0.6514657980456027,0.3257328990228013,1.6286644951140066,28.013029315960917,59.36,519.0,308.0,93.0,104.0,30.29,33.77,56.85,51.92,22.63,65.05,11.92,58.0,63.98,54.27,74.65,10.51,49.49
2,39,2,COLIMA,28,35,0,50,6,73,85.0,,,11,4,5,2,1,0,0,,,,,,300,2,5,307,519,2021,presidente_municipal,3,66,morena_pna,morena_pna,27.68729641693811,9.120521172638435,11.400651465798044,0.0,23.778501628664493,16.286644951140065,1.954397394136808,3.5830618892508146,1.3029315960912051,1.6286644951140066,21.49837133550489,66.09,522.0,345.0,96.0,116.0,27.69,33.62,59.15,54.04,17.88,66.35,15.77,57.38,64.37,55.47,75.25,7.5,51.72
2,42,1,COLIMA,21,54,4,50,3,67,72.0,,,8,1,3,6,2,0,0,,,,,,291,1,4,296,541,2021,presidente_municipal,8,87,tc_pan_pri_prd,morena_pna,24.324324324324326,7.094594594594595,18.24324324324324,1.351351351351351,22.635135135135133,16.89189189189189,1.0135135135135136,2.702702702702702,0.3378378378378378,1.0135135135135136,29.39189189189189,61.58,530.0,326.0,82.0,110.0,25.15,33.74,54.71,51.4,18.88,65.98,15.14,66.51,63.03,57.26,69.3,4.49,48.02
2,41,2,COLIMA,41,41,2,31,6,72,59.0,,,4,1,3,6,0,0,0,,,,,,266,0,2,268,421,2021,presidente_municipal,6,90,tc_pan_pri_prd,mc,22.01492537313433,15.298507462686567,15.298507462686567,0.7462686567164178,26.86567164179105,11.567164179104475,2.238805970149253,1.4925373134328357,0.3731343283582089,1.1194029850746268,33.582089552238806,67.65,409.0,277.0,70.0,93.0,25.27,33.57,63.66,56.14,23.5,67.36,9.14,73.89,59.27,49.75,71.9,7.57,55.32
2,44,1,COLIMA,27,37,0,28,3,48,71.0,,,6,1,2,7,0,0,0,,,,,,230,0,8,238,434,2021,presidente_municipal,7,71,morena_pna,morena_pna,29.831932773109244,11.344537815126053,15.546218487394958,0.0,20.16806722689076,11.76470588235294,1.2605042016806722,2.5210084033613445,0.4201680672268907,0.8403361344537815,29.831932773109244,60.83,406.0,247.0,74.0,83.0,29.83,33.6,54.84,52.15,18.42,58.13,23.44,60.74,55.24,49.21,62.2,5.02,68.33
2,43,1,COLIMA,57,108,5,94,14,88,129.0,,,7,7,9,9,1,0,0,,,,,,528,0,12,540,996,2021,presidente_municipal,10,180,tc_pan_pri_prd,morena_pna,23.88888888888889,10.555555555555555,20.0,0.9259259259259258,16.296296296296298,17.40740740740741,2.592592592592593,1.2962962962962965,1.2962962962962965,1.6666666666666667,33.33333333333333,60.88,961.0,585.0,147.0,196.0,25.13,33.5,54.22,53.55,16.87,64.74,18.39,51.09,62.43,54.45,71.56,8.25,48.68
2,46,1,COLIMA,31,77,5,133,17,110,134.0,,,11,11,8,5,1,1,0,,,,,,544,0,9,553,864,2021,presidente_municipal,7,120,morena_pna,morena_pna,24.23146473779385,5.605786618444846,13.924050632911392,0.9041591320072332,19.89150090415913,24.050632911392405,3.074141048824593,1.9891500904159127,1.9891500904159127,1.4466546112115732,21.6998191681736,69.52,849.0,591.0,149.0,198.0,25.21,33.5,64.0,51.03,13.33,68.85,17.7,61.45,61.31,52.81,70.7,9.89,51.74
2,45,1,COLIMA,82,151,8,133,20,193,263.0,,,22,7,16,11,3,0,0,,,,,,909,0,23,932,1515,2021,presidente_municipal,14,255,morena_pna,morena_pna,28.218884120171676,8.798283261802576,16.201716738197426,0.8583690987124464,20.70815450643777,14.27038626609442,2.145922746781116,2.360515021459228,0.7510729613733905,1.7167381974248928,27.360515021459225,67.68,1468.0,994.0,280.0,332.0,28.22,33.4,61.52,53.36,17.2,63.9,18.9,57.14,60.26,53.55,68.44,5.54,55.78
2,64,2,COLIMA,63,86,6,99,16,134,208.0,,,13,2,11,5,2,0,0,,,,,,645,0,15,660,1177,2021,presidente_municipal,7,162,morena_pna,morena_pna,31.515151515151512,9.545454545454549,13.030303030303031,0.9090909090909092,20.303030303030305,15.0,2.4242424242424243,1.9696969696969693,0.303030303030303,1.6666666666666667,24.545454545454547,63.01,1133.0,714.0,225.0,239.0,31.52,33.47,56.07,50.41,19.69,61.78,17.79,41.89,61.91,56.05,68.11,7.25,49.74
2,63,2,COLIMA,54,110,9,90,10,96,159.0,,,31,10,10,8,4,0,0,,,,,,591,0,20,611,1130,2021,presidente_municipal,12,185,tc_pan_pri_prd,morena_pna,26.02291325695581,8.8379705400982,18.00327332242226,1.4729950900163666,15.711947626841244,14.729950900163663,1.6366612111292964,5.073649754500818,1.6366612111292964,1.6366612111292964,30.27823240589198,61.0,1120.0,683.0,178.0,229.0,26.02,33.53,54.07,51.64,11.35,67.39,21.26,40.02,61.42,52.81,71.08,6.71,49.3
2,66,2,COLIMA,48,115,2,93,15,149,159.0,,,17,5,4,9,1,0,0,,,,,,617,0,10,627,1104,2021,presidente_municipal,10,175,tc_pan_pri_prd,morena_pna,25.358851674641148,7.655502392344498,18.341307814992025,0.3189792663476874,23.76395534290271,14.832535885167465,2.392344497607656,2.711323763955343,0.7974481658692184,0.6379585326953748,27.91068580542265,62.6,1084.0,678.0,172.0,227.0,25.36,33.48,56.79,51.01,16.11,66.3,17.59,49.76,62.1,55.67,69.04,9.94,45.84
2,65,2,COLIMA,94,144,8,158,26,254,291.0,,,22,16,35,8,3,0,0,,,,,,1059,0,21,1080,2181,2021,presidente_municipal,11,257,morena_pna,morena_pna,26.944444444444443,8.703703703703704,13.333333333333334,0.7407407407407408,23.51851851851852,14.629629629629628,2.4074074074074074,2.037037037037037,1.4814814814814816,3.2407407407407405,23.796296296296298,56.86,2348.0,1335.0,360.0,446.0,26.94,33.41,49.52,51.06,7.33,69.24,22.56,51.28,66.19,58.79,74.28,5.69,64.24000000000001
2,68,1,COLIMA,92,106,9,138,12,258,177.0,,,16,5,15,7,3,0,0,,,,,,838,1,12,851,1475,2021,presidente_municipal,10,217,mc,mc,20.79905992949471,10.81081081081081,12.45593419506463,1.0575793184488838,30.317273795534668,16.216216216216218,1.410105757931845,1.8801410105757927,0.5875440658049353,1.762632197414806,25.499412455934195,63.92,1509.0,964.0,242.0,322.0,25.1,33.4,57.69,52.65,14.98,66.13,18.89,58.2,59.87,50.14,70.6,9.45,63.89
2,67,2,COLIMA,42,91,6,98,11,103,147.0,,,18,2,8,6,1,0,0,,,,,,533,0,23,556,965,2021,presidente_municipal,7,146,morena_pna,morena_pna,26.43884892086331,7.553956834532374,16.366906474820144,1.079136690647482,18.525179856115106,17.62589928057554,1.9784172661870505,3.237410071942446,0.3597122302158274,1.4388489208633095,26.258992805755398,65.47,943.0,617.0,163.0,207.0,26.44,33.55,57.62,50.96,20.5,64.33,14.72,60.41,60.13,51.99,68.9,6.34,53.7
2,70,1,COLIMA,102,173,2,96,18,149,117.0,,,36,0,8,1,1,0,0,,,,,,703,4,7,714,1087,2021,presidente_municipal,2,279,tc_pan_pri_prd,pri,16.386554621848738,14.285714285714285,24.2296918767507,0.2801120448179272,20.86834733893557,13.445378151260504,2.5210084033613445,5.042016806722689,0.0,1.1204481792717087,39.07563025210085,69.11,1069.0,739.0,186.0,247.0,25.17,33.42,65.69,52.41,23.58,61.26,14.37,77.12,58.33,48.28,69.49,7.71,78.03999999999999
2,69,1,COLIMA,216,261,13,258,56,383,475.0,,,51,13,21,30,1,0,0,,,,,,1778,2,41,1821,4006,2021,presidente_municipal,31,521,tc_pan_pri_prd,morena_pna,26.084568918176824,11.86161449752883,14.332784184514002,0.7138934651290499,21.032399780340477,14.168039538714993,3.0752333882482152,2.800658978583196,0.7138934651290499,1.1532125205930808,28.610653487095,54.88,4480.0,2458.0,641.0,820.0,26.08,33.36,45.46,50.46,4.95,66.57,28.36,54.53,66.67,56.76,76.93,5.09,64.68
2,56,2,COLIMA,37,55,4,58,4,53,51.0,,,2,0,4,2,1,0,0,,,,,,271,0,7,278,435,2021,presidente_municipal,3,99,tc_pan_pri_prd,pvem,18.3453237410072,13.309352517985612,19.784172661870503,1.4388489208633095,19.06474820143885,20.863309352517987,1.4388489208633095,0.7194244604316548,0.0,1.4388489208633095,35.61151079136691,68.62,432.0,296.0,75.0,100.0,25.34,33.78,63.91,51.76,21.37,64.98,13.66,70.31,68.15,60.37,77.13,7.93,52.1
2,55,2,COLIMA,66,140,6,75,22,96,123.0,,,26,4,7,7,4,0,1,,,,,,577,2,17,596,1063,2021,presidente_municipal,12,224,tc_pan_pri_prd,pri,20.63758389261745,11.073825503355703,23.48993288590604,1.006711409395973,16.10738255033557,12.583892617449663,3.691275167785235,4.362416107382551,0.6711409395973155,1.174496644295302,37.58389261744966,61.16,1036.0,634.0,160.0,212.0,25.24,33.44,56.07,52.64,16.78,65.29,17.83,43.09,61.58,51.16,73.18,6.33,37.96
2,58,1,COLIMA,68,86,1,89,8,144,124.0,,,23,0,8,9,2,0,0,,,,,,562,0,9,571,1014,2021,presidente_municipal,11,166,tc_pan_pri_prd,mc,21.71628721541156,11.90893169877408,15.061295971978982,0.1751313485113835,25.21891418563923,15.586690017513137,1.4010507880910683,4.028021015761821,0.0,1.4010507880910683,29.071803852889666,65.15,1001.0,652.0,164.0,218.0,25.15,33.44,56.31,53.74,17.3,64.89,17.81,51.43,63.8,56.28,72.8,9.72,53.38
2,57,1,COLIMA,48,60,1,38,10,98,89.0,,,13,1,6,7,3,0,0,,,,,,374,0,9,383,726,2021,presidente_municipal,10,119,tc_pan_pri_prd,mc,23.237597911227155,12.532637075718014,15.66579634464752,0.2610966057441253,25.587467362924283,9.92167101827676,2.610966057441253,3.3942558746736298,0.2610966057441253,1.5665796344647518,31.070496083550918,57.59,708.0,408.0,103.0,137.0,25.25,33.58,52.75,54.76,20.89,64.7,14.41,60.28,60.19,50.74,71.53,7.78,51.76
2,60,1,COLIMA,262,404,24,600,119,791,1124.0,,,97,23,76,47,7,1,1,,,,,,3576,3,95,3674,7915,2021,presidente_municipal,56,746,morena_pna,morena_pna,30.593358737071316,7.131192161132281,10.996189439303212,0.6532389765922699,21.529667936853567,16.33097441480675,3.2389765922700056,2.6401741970604244,0.6260206859009254,2.0685900925421885,20.30484485574306,54.58,8475.0,4625.0,1415.0,1543.0,30.59,33.36,46.42,51.8,4.75,69.58,25.37,46.97,67.05,56.93,78.0,4.79,57.96
2,59,1,COLIMA,21,57,2,109,16,91,199.0,,,23,9,9,10,2,0,0,,,,,,548,0,16,564,1108,2021,presidente_municipal,12,92,morena_pna,morena_pna,35.28368794326241,3.723404255319149,10.106382978723405,0.3546099290780142,16.134751773049647,19.32624113475177,2.8368794326241136,4.078014184397164,1.5957446808510638,1.5957446808510638,16.312056737588655,57.56,1084.0,624.0,220.0,220.0,35.28,35.28368794326241,50.9,50.97,14.13,62.99,22.62,29.09,66.43,55.94,77.43,6.39,43.84
2,62,3,COLIMA,259,544,36,517,132,757,1048.0,,,112,30,136,23,6,1,0,,,,,,3601,4,140,3745,8698,2021,presidente_municipal,30,869,morena_pna,morena_pna,27.983978638184247,6.915887850467289,14.5260347129506,0.9612817089452604,20.213618157543397,13.805073431241654,3.5246995994659547,2.990654205607477,0.801068090787717,3.63150867823765,23.204272363150867,52.39,9223.0,4832.0,1352.0,1612.0,27.98,33.36,43.06,51.1,5.72,68.09,25.79,36.07,66.2,56.21,76.98,5.88,51.68
2,61,3,COLIMA,71,126,8,94,35,201,264.0,,,22,11,19,8,0,0,0,,,,,,859,1,27,887,2014,2021,presidente_municipal,8,213,morena_pna,morena_pna,29.763246899661784,8.004509582863585,14.205186020293125,0.9019165727170236,22.66065388951522,10.597519729425027,3.9458850056369785,2.480270574971815,1.2401352874859075,2.142051860202931,24.01352874859076,52.27,2074.0,1084.0,323.0,362.0,29.76,33.39,44.04,50.86,7.33,68.26,22.73,42.38,65.35,56.02,75.37,7.13,50.9
2,2,6,COLIMA,89,125,7,118,8,151,83.0,,,5,1,7,12,1,0,0,,,,,,607,1,10,618,906,2021,presidente_municipal,13,234,tc_pan_pri_prd,mc,13.430420711974108,14.401294498381878,20.22653721682848,1.132686084142395,24.433656957928804,19.093851132686083,1.2944983818770228,0.8090614886731391,0.1618122977346278,1.132686084142395,37.86407766990291,68.79,974.0,670.0,168.0,224.0,25.07,33.43,68.21,53.62,13.6,69.74,16.34,89.31,65.44,59.48,72.28,5.37,93.42
2,1,6,COLIMA,717,692,34,630,60,920,573.0,,,70,23,42,78,8,0,0,,,,,,3847,2,56,3905,5711,2021,presidente_municipal,86,1529,tc_pan_pri_prd,mc,14.67349551856594,18.36107554417413,17.720870678617157,0.8706786171574905,23.5595390524968,16.13316261203585,1.5364916773367476,1.792573623559539,0.58898847631242,1.0755441741357237,39.15492957746479,71.85,6224.0,4472.0,1119.0,1492.0,25.02,33.36,68.38,52.62,10.47,72.77,16.66,92.01,60.56,53.59,68.52,2.84,94.44
2,4,2,COLIMA,68,73,1,83,10,78,78.0,,,9,3,3,4,2,0,0,,,,,,412,0,11,423,663,2021,presidente_municipal,6,148,tc_pan_pri_prd,pvem,18.43971631205673,16.07565011820331,17.257683215130022,0.2364066193853428,18.43971631205673,19.62174940898345,2.364066193853428,2.127659574468085,0.7092198581560284,0.7092198581560284,34.988179669030735,70.12,655.0,459.0,116.0,154.0,25.27,33.55,63.8,53.69,30.34,51.72,16.34,71.76,50.86,44.56,58.31,10.44,73.88
2,3,2,COLIMA,73,115,6,118,21,215,240.0,,,19,2,23,5,0,0,1,,,,,,838,1,33,872,1563,2021,presidente_municipal,6,200,morena_pna,morena_pna,27.522935779816518,8.371559633027523,13.188073394495412,0.6880733944954129,24.65596330275229,13.53211009174312,2.408256880733945,2.1788990825688077,0.2293577981651376,2.637614678899083,22.93577981651376,64.71,1552.0,1004.0,276.0,336.0,27.52,33.47,55.79,53.93,18.23,63.72,18.04,57.71,58.08,49.73,68.24,5.76,61.54
2,6,6,COLIMA,241,256,7,204,30,321,201.0,,,21,4,12,29,5,0,1,,,,,,1332,0,18,1350,1955,2021,presidente_municipal,35,539,tc_pan_pri_prd,mc,14.888888888888888,17.85185185185185,18.96296296296296,0.5185185185185185,23.77777777777778,15.11111111111111,2.2222222222222223,1.5555555555555556,0.2962962962962963,0.8888888888888888,39.92592592592592,71.12,2088.0,1485.0,372.0,496.0,25.05,33.4,69.05,53.25,14.64,69.63,15.43,90.89,64.29,55.29,74.54,2.55,91.24
2,5,2,COLIMA,59,66,3,49,8,56,52.0,,,10,1,9,7,0,0,0,,,,,,320,0,6,326,513,2021,presidente_municipal,7,135,tc_pan_pri_prd,pri,15.950920245398772,18.098159509202453,20.245398773006134,0.9202453987730062,17.177914110429448,15.030674846625766,2.4539877300613497,3.067484662576687,0.3067484662576687,2.7607361963190185,41.41104294478527,68.67,497.0,341.0,86.0,115.0,25.22,33.72,63.55,48.61,19.22,64.14,16.64,56.59,59.62,48.5,70.42,6.47,65.38
